prod_id,issue_count,high_severity_issues,medium_severity_issues,low_severity_issues
202609120037983,1,0,1,0
202609120030077,1,0,1,0
202609120046070,1,0,1,0
202609120019172,1,0,1,0
202609120010538,1,0,1,0
202609120046600,1,0,1,0
202609120035739,1,0,1,0
202609120016907,1,0,1,0
202609120000095,1,0,1,0
202609120022848,1,0,1,0
202609120039398,1,0,1,0
202609120008190,1,0,1,0
202609120012897,1,0,1,0
202609120034430,1,0,1,0
202609120038273,1,0,1,0
202609120018254,1,0,1,0
202609120004479,1,0,1,0
202609120037644,1,0,1,0
202609120009918,1,0,1,0
202609120026999,1,0,1,0
202609120009994,1,0,1,0
202609120001411,1,0,1,0
202609120013366,1,0,1,0
202609120015971,1,0,1,0
202609120016046,1,0,1,0
202609120024567,1,0,1,0
202609120019818,1,0,1,0
202609120001663,1,0,1,0
202609120040751,1,0,1,0
202609120033653,1,0,1,0
202609120011862,1,0,1,0
202609120023588,1,0,1,0
202609120003815,1,0,1,0
202609120002101,1,0,1,0
202609120017931,1,0,1,0
202609120025991,1,0,1,0
202609120001911,1,0,1,0
202609120015086,1,0,1,0
202609120006763,1,0,1,0
202609120032201,1,0,1,0
202609120047271,1,0,1,0
202609120033532,1,0,1,0
202609120022361,1,0,1,0
202609120031418,1,0,1,0
202609120002770,1,0,1,0
202609120044049,1,0,1,0
202609120015403,1,0,1,0
202609120000186,1,0,1,0
202609120046615,1,0,1,0
202609120004119,1,0,1,0
202609120006694,1,0,1,0
202609120018794,1,0,1,0
202609120010503,1,0,1,0
202609120006331,1,0,1,0
202609120008245,1,0,1,0
202609120009545,1,0,1,0
202609120026570,1,0,1,0
202609120017315,1,0,1,0
202609120002552,1,0,1,0
202609120005152,1,0,1,0
202609120025270,1,0,1,0
202609120010424,1,0,1,0
202609120019532,1,0,1,0
202609120031453,1,0,1,0
202609120000479,1,0,1,0
202609120013182,1,0,1,0
202609120010113,1,0,1,0
202609120041123,1,0,1,0
202609120002961,1,0,1,0
202609120044392,1,0,1,0
202609120016160,1,0,1,0
202609120020155,1,0,1,0
202609120026535,1,0,1,0
202609120004914,1,0,1,0
202609120028301,1,0,1,0
202609120047745,1,0,1,0
202609120049325,1,0,1,0
202609120006516,1,0,1,0
202609120019859,1,0,1,0
202609120043238,1,0,1,0
202609120039340,1,0,1,0
202609120046176,1,0,1,0
202609120010179,1,0,1,0
202609120015576,1,0,1,0
202609120031881,1,0,1,0
202609120047669,1,0,1,0
202609120022490,1,0,1,0
202609120045209,1,0,1,0
202609120041422,1,0,1,0
202609120023086,1,0,1,0
202609120013240,1,0,1,0
202609120023328,1,0,1,0
202609120024770,1,0,1,0
202609120010338,1,0,1,0
202609120020750,1,0,1,0
202609120026311,1,0,1,0
202609120048761,1,0,1,0
202609120030177,1,0,1,0
202609120041280,1,0,1,0
202609120037668,1,0,1,0
202609120028217,1,0,1,0
202609120007526,1,0,1,0
202609120029549,1,0,1,0
202609120017825,1,0,1,0
202609120017219,1,0,1,0
202609120017943,1,0,1,0
202609120023796,1,0,1,0
202609120046772,1,0,1,0
202609120031863,1,0,1,0
202609120006592,1,0,1,0
202609120041294,1,0,1,0
202609120040767,1,0,1,0
202609120033173,1,0,1,0
202609120006196,1,0,1,0
202609120049505,1,0,1,0
202609120008311,1,0,1,0
202609120032997,1,0,1,0
202609120044944,1,0,1,0
202609120010721,1,0,1,0
202609120022192,1,0,1,0
202609120028460,1,0,1,0
202609120041480,1,0,1,0
202609120037818,1,0,1,0
202609120011258,1,0,1,0
202609120025641,1,0,1,0
202609120033966,1,0,1,0
202609120004867,1,0,1,0
202609120013367,1,0,1,0
202609120037307,1,0,1,0
202609120048422,1,0,1,0
202609120020128,1,0,1,0
202609120001354,1,0,1,0
202609120006412,1,0,1,0
202609120044656,1,0,1,0
202609120004049,1,0,1,0
202609120038634,1,0,1,0
202609120003365,1,0,1,0
202609120012033,1,0,1,0
202609120047098,1,0,1,0
202609120045491,1,0,1,0
202609120038129,1,0,1,0
202609120023536,1,0,1,0
202609120010384,1,0,1,0
202609120001709,1,0,1,0
202609120001310,1,0,1,0
202609120016812,1,0,1,0
202609120030053,1,0,1,0
202609120012349,1,0,1,0
202609120035087,1,0,1,0
202609120021889,1,0,1,0
202609120026157,1,0,1,0
202609120022423,1,0,1,0
202609120026864,1,0,1,0
202609120030056,1,0,1,0
202609120026401,1,0,1,0
202609120010245,1,0,1,0
202609120045059,1,0,1,0
202609120031897,1,0,1,0
202609120042389,1,0,1,0
202609120038518,1,0,1,0
202609120028992,1,0,1,0
202609120002741,1,0,1,0
202609120044473,1,0,1,0
202609120028726,1,0,1,0
202609120039785,1,0,1,0
202609120026143,1,0,1,0
202609120006062,1,0,1,0
202609120031035,1,0,1,0
202609120023528,1,0,1,0
202609120029518,1,0,1,0
202609120002378,1,0,1,0
202609120012160,1,0,1,0
202609120048456,1,0,1,0
202609120010098,1,0,1,0
202609120009337,1,0,1,0
202609120003109,1,0,1,0
202609120005774,1,0,1,0
202609120021940,1,0,1,0
202609120023952,1,0,1,0
202609120030554,1,0,1,0
202609120043669,1,0,1,0
202609120013350,1,0,1,0
202609120003500,1,0,1,0
202609120028390,1,0,1,0
202609120046393,1,0,1,0
202609120037878,1,0,1,0
202609120045647,1,0,1,0
202609120041562,1,0,1,0
202609120013737,1,0,1,0
202609120023839,1,0,1,0
202609120044669,1,0,1,0
202609120037853,1,0,1,0
202609120004042,1,0,1,0
202609120023703,1,0,1,0
202609120000647,1,0,1,0
202609120011856,1,0,1,0
202609120031916,1,0,1,0
202609120031456,1,0,1,0
202609120040439,1,0,1,0
202609120004679,1,0,1,0
202609120027256,1,0,1,0
202609120029867,1,0,1,0
202609120002957,1,0,1,0
202609120018366,1,0,1,0
202609120043588,1,0,1,0
202609120016619,1,0,1,0
202609120022870,1,0,1,0
202609120014318,1,0,1,0
202609120035727,1,0,1,0
202609120001404,1,0,1,0
202609120025619,1,0,1,0
202609120008596,1,0,1,0
202609120041701,1,0,1,0
202609120025848,1,0,1,0
202609120024776,1,0,1,0
202609120027793,1,0,1,0
202609120012637,1,0,1,0
202609120011832,1,0,1,0
202609120029448,1,0,1,0
202609120009586,1,0,1,0
202609120002755,1,0,1,0
202609120008839,1,0,1,0
202609120012000,1,0,1,0
202609120002395,1,0,1,0
202609120045951,1,0,1,0
202609120002167,1,0,1,0
202609120003582,1,0,1,0
202609120005545,1,0,1,0
202609120036239,1,0,1,0
202609120033941,1,0,1,0
202609120003726,1,0,1,0
202609120025246,1,0,1,0
202609120047832,1,0,1,0
202609120023890,1,0,1,0
202609120018563,1,0,1,0
202609120033911,1,0,1,0
202609120047750,1,0,1,0
202609120010140,1,0,1,0
202609120015352,1,0,1,0
202609120005300,1,0,1,0
202609120034126,1,0,1,0
202609120023236,1,0,1,0
202609120020070,1,0,1,0
202609120018166,1,0,1,0
202609120033697,1,0,1,0
202609120014442,1,0,1,0
202609120038409,1,0,1,0
202609120011075,1,0,1,0
202609120026775,1,0,1,0
202609120042806,1,0,1,0
202609120042125,1,0,1,0
202609120018786,1,0,1,0
202609120008323,1,0,1,0
202609120021005,1,0,1,0
202609120038955,1,0,1,0
202609120029678,1,0,1,0
202609120034736,1,0,1,0
202609120030117,1,0,1,0
202609120003823,1,0,1,0
202609120028377,1,0,1,0
202609120034415,1,0,1,0
202609120002339,1,0,1,0
202609120019424,1,0,1,0
202609120003641,1,0,1,0
202609120046354,1,0,1,0
202609120001537,1,0,1,0
202609120022647,1,0,1,0
202609120018316,1,0,1,0
202609120036838,1,0,1,0
202609120042951,1,0,1,0
202609120029699,1,0,1,0
202609120046468,1,0,1,0
202609120015616,1,0,1,0
202609120024738,1,0,1,0
202609120034519,1,0,1,0
202609120027050,1,0,1,0
202609120046997,1,0,1,0
202609120045128,1,0,1,0
202609120047969,1,0,1,0
202609120047314,1,0,1,0
202609120022586,1,0,1,0
202609120032935,1,0,1,0
202609120009867,1,0,1,0
202609120004967,1,0,1,0
202609120004418,1,0,1,0
202609120003917,1,0,1,0
202609120009792,1,0,1,0
202609120047336,1,0,1,0
202609120037861,1,0,1,0
202609120028184,1,0,1,0
202609120022760,1,0,1,0
202609120037197,1,0,1,0
202609120004802,1,0,1,0
202609120047057,1,0,1,0
202609120016804,1,0,1,0
202609120042732,1,0,1,0
202609120013770,1,0,1,0
202609120005798,1,0,1,0
202609120011143,1,0,1,0
202609120041117,1,0,1,0
202609120041028,1,0,1,0
202609120022522,1,0,1,0
202609120000864,1,0,1,0
202609120048030,1,0,1,0
202609120012197,1,0,1,0
202609120048866,1,0,1,0
202609120023398,1,0,1,0
202609120015339,1,0,1,0
202609120034384,1,0,1,0
202609120036776,1,0,1,0
202609120015252,1,0,1,0
202609120044060,1,0,1,0
202609120004960,1,0,1,0
202609120002137,1,0,1,0
202609120002556,1,0,1,0
202609120046293,1,0,1,0
202609120040090,1,0,1,0
202609120046459,1,0,1,0
202609120045031,1,0,1,0
202609120048092,1,0,1,0
202609120032861,1,0,1,0
202609120010058,1,0,1,0
202609120004044,1,0,1,0
202609120010993,1,0,1,0
202609120008821,1,0,1,0
202609120026845,1,0,1,0
202609120019986,1,0,1,0
202609120013309,1,0,1,0
202609120004831,1,0,1,0
202609120016011,1,0,1,0
202609120041687,1,0,1,0
202609120033730,1,0,1,0
202609120015877,1,0,1,0
202609120041540,1,0,1,0
202609120022547,1,0,1,0
202609120007585,1,0,1,0
202609120011677,1,0,1,0
202609120016048,1,0,1,0
202609120021812,1,0,1,0
202609120014131,1,0,1,0
202609120032707,1,0,1,0
202609120007528,1,0,1,0
202609120028812,1,0,1,0
202609120033228,1,0,1,0
202609120042467,1,0,1,0
202609120044588,1,0,1,0
202609120016600,1,0,1,0
202609120037187,1,0,1,0
202609120032489,1,0,1,0
202609120030714,1,0,1,0
202609120045572,1,0,1,0
202609120029016,1,0,1,0
202609120011152,1,0,1,0
202609120025212,1,0,1,0
202609120024848,1,0,1,0
202609120034871,1,0,1,0
202609120013214,1,0,1,0
202609120045821,1,0,1,0
202609120032987,1,0,1,0
202609120039031,1,0,1,0
202609120008693,1,0,1,0
202609120029896,1,0,1,0
202609120045268,1,0,1,0
202609120018022,1,0,1,0
202609120038681,1,0,1,0
202609120000729,1,0,1,0
202609120026227,1,0,1,0
202609120003377,1,0,1,0
202609120030190,1,0,1,0
202609120033905,1,0,1,0
202609120037366,1,0,1,0
202609120016013,1,0,1,0
202609120022709,1,0,1,0
202609120023618,1,0,1,0
202609120040539,1,0,1,0
202609120015144,1,0,1,0
202609120020103,1,0,1,0
202609120044776,1,0,1,0
202609120039332,1,0,1,0
202609120038692,1,0,1,0
202609120020418,1,0,1,0
202609120029284,1,0,1,0
202609120013062,1,0,1,0
202609120002245,1,0,1,0
202609120017763,1,0,1,0
202609120001360,1,0,1,0
202609120034966,1,0,1,0
202609120046666,1,0,1,0
202609120012515,1,0,1,0
202609120019991,1,0,1,0
202609120047192,1,0,1,0
202609120032251,1,0,1,0
202609120046091,1,0,1,0
202609120033740,1,0,1,0
202609120026464,1,0,1,0
202609120014500,1,0,1,0
202609120018290,1,0,1,0
202609120039119,1,0,1,0
202609120026262,1,0,1,0
202609120034168,1,0,1,0
202609120009199,1,0,1,0
202609120011170,1,0,1,0
202609120046130,1,0,1,0
202609120003030,1,0,1,0
202609120020211,1,0,1,0
202609120018005,1,0,1,0
202609120010305,1,0,1,0
202609120017286,1,0,1,0
202609120035792,1,0,1,0
202609120040496,1,0,1,0
202609120019421,1,0,1,0
202609120027825,1,0,1,0
202609120017709,1,0,1,0
202609120038150,1,0,1,0
202609120005402,1,0,1,0
202609120039096,1,0,1,0
202609120033902,1,0,1,0
202609120019144,1,0,1,0
202609120032534,1,0,1,0
202609120016009,1,0,1,0
202609120029871,1,0,1,0
202609120035102,1,0,1,0
202609120033864,1,0,1,0
202609120026434,1,0,1,0
202609120026633,1,0,1,0
202609120048556,1,0,1,0
202609120013598,1,0,1,0
202609120041146,1,0,1,0
202609120016374,1,0,1,0
202609120045549,1,0,1,0
202609120023571,1,0,1,0
202609120008890,1,0,1,0
202609120002143,1,0,1,0
202609120011465,1,0,1,0
202609120014703,1,0,1,0
202609120007241,1,0,1,0
202609120037610,1,0,1,0
202609120048443,1,0,1,0
202609120013229,1,0,1,0
202609120037155,1,0,1,0
202609120046168,1,0,1,0
202609120025639,1,0,1,0
202609120046051,1,0,1,0
202609120044305,1,0,1,0
202609120033340,1,0,1,0
202609120034551,1,0,1,0
202609120015451,1,0,1,0
202609120032407,1,0,1,0
202609120001984,1,0,1,0
202609120039369,1,0,1,0
202609120013994,1,0,1,0
202609120045501,1,0,1,0
202609120009656,1,0,1,0
202609120032716,1,0,1,0
202609120034893,1,0,1,0
202609120040652,1,0,1,0
202609120029786,1,0,1,0
202609120007902,1,0,1,0
202609120020705,1,0,1,0
202609120049120,1,0,1,0
202609120005542,1,0,1,0
202609120036507,1,0,1,0
202609120001245,1,0,1,0
202609120048603,1,0,1,0
202609120006415,1,0,1,0
202609120033293,1,0,1,0
202609120042840,1,0,1,0
202609120014666,1,0,1,0
202609120029711,1,0,1,0
202609120013227,1,0,1,0
202609120036587,1,0,1,0
202609120025698,1,0,1,0
202609120039556,1,0,1,0
202609120024224,1,0,1,0
202609120035934,1,0,1,0
202609120011014,1,0,1,0
202609120025839,1,0,1,0
202609120004131,1,0,1,0
202609120038410,1,0,1,0
202609120029272,1,0,1,0
202609120036432,1,0,1,0
202609120041089,1,0,1,0
202609120026271,1,0,1,0
202609120048538,1,0,1,0
202609120022857,1,0,1,0
202609120031912,1,0,1,0
202609120027727,1,0,1,0
202609120045183,1,0,1,0
202609120027441,1,0,1,0
202609120040712,1,0,1,0
202609120021609,1,0,1,0
202609120041921,1,0,1,0
202609120040483,1,0,1,0
202609120015670,1,0,1,0
202609120015231,1,0,1,0
202609120046100,1,0,1,0
202609120013708,1,0,1,0
202609120046640,1,0,1,0
202609120010411,1,0,1,0
202609120000446,1,0,1,0
202609120014505,1,0,1,0
202609120045315,1,0,1,0
202609120038144,1,0,1,0
202609120040429,1,0,1,0
202609120026185,1,0,1,0
202609120017482,1,0,1,0
202609120016966,1,0,1,0
202609120033852,1,0,1,0
202609120043175,1,0,1,0
202609120030330,1,0,1,0
202609120020500,1,0,1,0
202609120015337,1,0,1,0
202609120004845,1,0,1,0
202609120001471,1,0,1,0
202609120003527,1,0,1,0
202609120016300,1,0,1,0
202609120030628,1,0,1,0
202609120018384,1,0,1,0
202609120021472,1,0,1,0
202609120026302,1,0,1,0
202609120022335,1,0,1,0
202609120039624,1,0,1,0
202609120030278,1,0,1,0
202609120015519,1,0,1,0
202609120017896,1,0,1,0
202609120024594,1,0,1,0
202609120009955,1,0,1,0
202609120042594,1,0,1,0
202609120026736,1,0,1,0
202609120018713,1,0,1,0
202609120029151,1,0,1,0
202609120001043,1,0,1,0
202609120026462,1,0,1,0
202609120022122,1,0,1,0
202609120032356,1,0,1,0
202609120036028,1,0,1,0
202609120016284,1,0,1,0
202609120025952,1,0,1,0
202609120013549,1,0,1,0
202609120048796,1,0,1,0
202609120027879,1,0,1,0
202609120004732,1,0,1,0
202609120033195,1,0,1,0
202609120020127,1,0,1,0
202609120028693,1,0,1,0
202609120002525,1,0,1,0
202609120038137,1,0,1,0
202609120004541,1,0,1,0
202609120000759,1,0,1,0
202609120023159,1,0,1,0
202609120037965,1,0,1,0
202609120026163,1,0,1,0
202609120043977,1,0,1,0
202609120008002,1,0,1,0
202609120016595,1,0,1,0
202609120032083,1,0,1,0
202609120032292,1,0,1,0
202609120025415,1,0,1,0
202609120031547,1,0,1,0
202609120032375,1,0,1,0
202609120017194,1,0,1,0
202609120048757,1,0,1,0
202609120048117,1,0,1,0
202609120046943,1,0,1,0
202609120036578,1,0,1,0
202609120018246,1,0,1,0
202609120027759,1,0,1,0
202609120040656,1,0,1,0
202609120036941,1,0,1,0
202609120047129,1,0,1,0
202609120035217,1,0,1,0
202609120014944,1,0,1,0
202609120025202,1,0,1,0
202609120002831,1,0,1,0
202609120024826,1,0,1,0
202609120026358,1,0,1,0
202609120047743,1,0,1,0
202609120044991,1,0,1,0
202609120046572,1,0,1,0
202609120028400,1,0,1,0
202609120014314,1,0,1,0
202609120021909,1,0,1,0
202609120002229,1,0,1,0
202609120014422,1,0,1,0
202609120027026,1,0,1,0
202609120031293,1,0,1,0
202609120025445,1,0,1,0
202609120019813,1,0,1,0
202609120028982,1,0,1,0
202609120026919,1,0,1,0
202609120018568,1,0,1,0
202609120047299,1,0,1,0
202609120019271,1,0,1,0
202609120001488,1,0,1,0
202609120045178,1,0,1,0
202609120005983,1,0,1,0
202609120009550,1,0,1,0
202609120037768,1,0,1,0
202609120003074,1,0,1,0
202609120046623,1,0,1,0
202609120014368,1,0,1,0
202609120049159,1,0,1,0
202609120026371,1,0,1,0
202609120033743,1,0,1,0
202609120019701,1,0,1,0
202609120027038,1,0,1,0
202609120030062,1,0,1,0
202609120029515,1,0,1,0
202609120003429,1,0,1,0
202609120003472,1,0,1,0
202609120003908,1,0,1,0
202609120030173,1,0,1,0
202609120031045,1,0,1,0
202609120018857,1,0,1,0
202609120012251,1,0,1,0
202609120030856,1,0,1,0
202609120015292,1,0,1,0
202609120004045,1,0,1,0
202609120033560,1,0,1,0
202609120036016,1,0,1,0
202609120009863,1,0,1,0
202609120032090,1,0,1,0
202609120000784,1,0,1,0
202609120031299,1,0,1,0
202609120017911,1,0,1,0
202609120048273,1,0,1,0
202609120041852,1,0,1,0
202609120008075,1,0,1,0
202609120029484,1,0,1,0
202609120047972,1,0,1,0
202609120043934,1,0,1,0
202609120011648,1,0,1,0
202609120038067,1,0,1,0
202609120031116,1,0,1,0
202609120008126,1,0,1,0
202609120006092,1,0,1,0
202609120040671,1,0,1,0
202609120044032,1,0,1,0
202609120005961,1,0,1,0
202609120028546,1,0,1,0
202609120018582,1,0,1,0
202609120008632,1,0,1,0
202609120028213,1,0,1,0
202609120036519,1,0,1,0
202609120015138,1,0,1,0
202609120016332,1,0,1,0
202609120003838,1,0,1,0
202609120030499,1,0,1,0
202609120042753,1,0,1,0
202609120000740,1,0,1,0
202609120031204,1,0,1,0
202609120044408,1,0,1,0
202609120003171,1,0,1,0
202609120036303,1,0,1,0
202609120042347,1,0,1,0
202609120024925,1,0,1,0
202609120019712,1,0,1,0
202609120015465,1,0,1,0
202609120038929,1,0,1,0
202609120034620,1,0,1,0
202609120031050,1,0,1,0
202609120017281,1,0,1,0
202609120034559,1,0,1,0
202609120028678,1,0,1,0
202609120023740,1,0,1,0
202609120029178,1,0,1,0
202609120011134,1,0,1,0
202609120011804,1,0,1,0
202609120044969,1,0,1,0
202609120041915,1,0,1,0
202609120030315,1,0,1,0
202609120031025,1,0,1,0
202609120036311,1,0,1,0
202609120010958,1,0,1,0
202609120001388,1,0,1,0
202609120019812,1,0,1,0
202609120005444,1,0,1,0
202609120023250,1,0,1,0
202609120032420,1,0,1,0
202609120041839,1,0,1,0
202609120038263,1,0,1,0
202609120032586,1,0,1,0
202609120012532,1,0,1,0
202609120032930,1,0,1,0
202609120009096,1,0,1,0
202609120026664,1,0,1,0
202609120003361,1,0,1,0
202609120003337,1,0,1,0
202609120004959,1,0,1,0
202609120039544,1,0,1,0
202609120004698,1,0,1,0
202609120003796,1,0,1,0
202609120013872,1,0,1,0
202609120001194,1,0,1,0
202609120029606,1,0,1,0
202609120038162,1,0,1,0
202609120037864,1,0,1,0
202609120032615,1,0,1,0
202609120001894,1,0,1,0
202609120028739,1,0,1,0
202609120031616,1,0,1,0
202609120020342,1,0,1,0
202609120001924,1,0,1,0
202609120032541,1,0,1,0
202609120032153,1,0,1,0
202609120001308,1,0,1,0
202609120028340,1,0,1,0
202609120038988,1,0,1,0
202609120018689,1,0,1,0
202609120012288,1,0,1,0
202609120028450,1,0,1,0
202609120044808,1,0,1,0
202609120006123,1,0,1,0
202609120045761,1,0,1,0
202609120042837,1,0,1,0
202609120006185,1,0,1,0
202609120007835,1,0,1,0
202609120043010,1,0,1,0
202609120001507,1,0,1,0
202609120028000,1,0,1,0
202609120010209,1,0,1,0
202609120018611,1,0,1,0
202609120047224,1,0,1,0
202609120016418,1,0,1,0
202609120049184,1,0,1,0
202609120015427,1,0,1,0
202609120015847,1,0,1,0
202609120034158,1,0,1,0
202609120013022,1,0,1,0
202609120010573,1,0,1,0
202609120039530,1,0,1,0
202609120031305,1,0,1,0
202609120042835,1,0,1,0
202609120023644,1,0,1,0
202609120000626,1,0,1,0
202609120030375,1,0,1,0
202609120027974,1,0,1,0
202609120000097,1,0,1,0
202609120008420,1,0,1,0
202609120044539,1,0,1,0
202609120015668,1,0,1,0
202609120038830,1,0,1,0
202609120006826,1,0,1,0
202609120023311,1,0,1,0
202609120005760,1,0,1,0
202609120043639,1,0,1,0
202609120021479,1,0,1,0
202609120008617,1,0,1,0
202609120030185,1,0,1,0
202609120005026,1,0,1,0
202609120015672,1,0,1,0
202609120022063,1,0,1,0
202609120026594,1,0,1,0
202609120020017,1,0,1,0
202609120019203,1,0,1,0
202609120000547,1,0,1,0
202609120032076,1,0,1,0
202609120024847,1,0,1,0
202609120020808,1,0,1,0
202609120016319,1,0,1,0
202609120015037,1,0,1,0
202609120019330,1,0,1,0
202609120025093,1,0,1,0
202609120009726,1,0,1,0
202609120049045,1,0,1,0
202609120011527,1,0,1,0
202609120047923,1,0,1,0
202609120020356,1,0,1,0
202609120036343,1,0,1,0
202609120023364,1,0,1,0
202609120028708,1,0,1,0
202609120045428,1,0,1,0
202609120010712,1,0,1,0
202609120019699,1,0,1,0
202609120014530,1,0,1,0
202609120003768,1,0,1,0
202609120013944,1,0,1,0
202609120022638,1,0,1,0
202609120045649,1,0,1,0
202609120020819,1,0,1,0
202609120015006,1,0,1,0
202609120001240,1,0,1,0
202609120001363,1,0,1,0
202609120010086,1,0,1,0
202609120013322,1,0,1,0
202609120004788,1,0,1,0
202609120040002,1,0,1,0
202609120014784,1,0,1,0
202609120011172,1,0,1,0
202609120046263,1,0,1,0
202609120039357,1,0,1,0
202609120031042,1,0,1,0
202609120006581,1,0,1,0
202609120033313,1,0,1,0
202609120000812,1,0,1,0
202609120001664,1,0,1,0
202609120007314,1,0,1,0
202609120007021,1,0,1,0
202609120008009,1,0,1,0
202609120031498,1,0,1,0
202609120031466,1,0,1,0
202609120032119,1,0,1,0
202609120004537,1,0,1,0
202609120012947,1,0,1,0
202609120043117,1,0,1,0
202609120042568,1,0,1,0
202609120048700,1,0,1,0
202609120047051,1,0,1,0
202609120025845,1,0,1,0
202609120038472,1,0,1,0
202609120029597,1,0,1,0
202609120031392,1,0,1,0
202609120000163,1,0,1,0
202609120049310,1,0,1,0
202609120043689,1,0,1,0
202609120019669,1,0,1,0
202609120033593,1,0,1,0
202609120004352,1,0,1,0
202609120038348,1,0,1,0
202609120042257,1,0,1,0
202609120029317,1,0,1,0
202609120015829,1,0,1,0
202609120015618,1,0,1,0
202609120022436,1,0,1,0
202609120044458,1,0,1,0
202609120028633,1,0,1,0
202609120007532,1,0,1,0
202609120029438,1,0,1,0
202609120049769,1,0,1,0
202609120027976,1,0,1,0
202609120041958,1,0,1,0
202609120008298,1,0,1,0
202609120023015,1,0,1,0
202609120011801,1,0,1,0
202609120009958,1,0,1,0
202609120035149,1,0,1,0
202609120040646,1,0,1,0
202609120017735,1,0,1,0
202609120045169,1,0,1,0
202609120005106,1,0,1,0
202609120023897,1,0,1,0
202609120044464,1,0,1,0
202609120035747,1,0,1,0
202609120029229,1,0,1,0
202609120001147,1,0,1,0
202609120007276,1,0,1,0
202609120022025,1,0,1,0
202609120047715,1,0,1,0
202609120019353,1,0,1,0
202609120028711,1,0,1,0
202609120028530,1,0,1,0
202609120021661,1,0,1,0
202609120025252,1,0,1,0
202609120000175,1,0,1,0
202609120049640,1,0,1,0
202609120006093,1,0,1,0
202609120011918,1,0,1,0
202609120029451,1,0,1,0
202609120024222,1,0,1,0
202609120011250,1,0,1,0
202609120042205,1,0,1,0
202609120028346,1,0,1,0
202609120032312,1,0,1,0
202609120024560,1,0,1,0
202609120037505,1,0,1,0
202609120016068,1,0,1,0
202609120037731,1,0,1,0
202609120004083,1,0,1,0
202609120002000,1,0,1,0
202609120006047,1,0,1,0
202609120037361,1,0,1,0
202609120021087,1,0,1,0
202609120014026,1,0,1,0
202609120026892,1,0,1,0
202609120002085,1,0,1,0
202609120013614,1,0,1,0
202609120001186,1,0,1,0
202609120001286,1,0,1,0
202609120005443,1,0,1,0
202609120036580,1,0,1,0
202609120040627,1,0,1,0
202609120036421,1,0,1,0
202609120045050,1,0,1,0
202609120045424,1,0,1,0
202609120038920,1,0,1,0
202609120045839,1,0,1,0
202609120017153,1,0,1,0
202609120013748,1,0,1,0
202609120017338,1,0,1,0
202609120024145,1,0,1,0
202609120044839,1,0,1,0
202609120011769,1,0,1,0
202609120019346,1,0,1,0
202609120039486,1,0,1,0
202609120031704,1,0,1,0
202609120038461,1,0,1,0
202609120034122,1,0,1,0
202609120042382,1,0,1,0
202609120048132,1,0,1,0
202609120031251,1,0,1,0
202609120029816,1,0,1,0
202609120044953,1,0,1,0
202609120036330,1,0,1,0
202609120022090,1,0,1,0
202609120046756,1,0,1,0
202609120028093,1,0,1,0
202609120029747,1,0,1,0
202609120025578,1,0,1,0
202609120009858,1,0,1,0
202609120047032,1,0,1,0
202609120004543,1,0,1,0
202609120045653,1,0,1,0
202609120040683,1,0,1,0
202609120046916,1,0,1,0
202609120029255,1,0,1,0
202609120020121,1,0,1,0
202609120007999,1,0,1,0
202609120023420,1,0,1,0
202609120044136,1,0,1,0
202609120020738,1,0,1,0
202609120032625,1,0,1,0
202609120014867,1,0,1,0
202609120038369,1,0,1,0
202609120005781,1,0,1,0
202609120024669,1,0,1,0
202609120040992,1,0,1,0
202609120040865,1,0,1,0
202609120019845,1,0,1,0
202609120006292,1,0,1,0
202609120041434,1,0,1,0
202609120023775,1,0,1,0
202609120031607,1,0,1,0
202609120042958,1,0,1,0
202609120026646,1,0,1,0
202609120008520,1,0,1,0
202609120040775,1,0,1,0
202609120048635,1,0,1,0
202609120019375,1,0,1,0
202609120029959,1,0,1,0
202609120013086,1,0,1,0
202609120033971,1,0,1,0
202609120004919,1,0,1,0
202609120023778,1,0,1,0
202609120014274,1,0,1,0
202609120032813,1,0,1,0
202609120029495,1,0,1,0
202609120014866,1,0,1,0
202609120039022,1,0,1,0
202609120040080,1,0,1,0
202609120033784,1,0,1,0
202609120036938,1,0,1,0
202609120009949,1,0,1,0
202609120040896,1,0,1,0
202609120030546,1,0,1,0
202609120014738,1,0,1,0
202609120000100,1,0,1,0
202609120038597,1,0,1,0
202609120042194,1,0,1,0
202609120023334,1,0,1,0
202609120010729,1,0,1,0
202609120001687,1,0,1,0
202609120041289,1,0,1,0
202609120009379,1,0,1,0
202609120034621,1,0,1,0
202609120044078,1,0,1,0
202609120008282,1,0,1,0
202609120026179,1,0,1,0
202609120006109,1,0,1,0
202609120032065,1,0,1,0
202609120036061,1,0,1,0
202609120029461,1,0,1,0
202609120032902,1,0,1,0
202609120044322,1,0,1,0
202609120013854,1,0,1,0
202609120033767,1,0,1,0
202609120043526,1,0,1,0
202609120047471,1,0,1,0
202609120031530,1,0,1,0
202609120019827,1,0,1,0
202609120019653,1,0,1,0
202609120012793,1,0,1,0
202609120019027,1,0,1,0
202609120013788,1,0,1,0
202609120031414,1,0,1,0
202609120032982,1,0,1,0
202609120040272,1,0,1,0
202609120019151,1,0,1,0
202609120013735,1,0,1,0
202609120042505,1,0,1,0
202609120005270,1,0,1,0
202609120002715,1,0,1,0
202609120020265,1,0,1,0
202609120013828,1,0,1,0
202609120031647,1,0,1,0
202609120036326,1,0,1,0
202609120029003,1,0,1,0
202609120036447,1,0,1,0
